hospital_name,facebook_link
Kalyani Hospital,https://www.facebook.com/105580916271816
Shri Shyam Hospital,https://www.facebook.com/188959325258350
SRG Hospital,https://www.facebook.com/252719361952343
Dr. Gogias Super Speciality Dental Care Centre,https://www.facebook.com/799065273521595
Tathastu Eye Hospital,https://www.facebook.com/107643398388255
The Heart Clinic,https://www.facebook.com/281253358410018
Rahat Clinic And Hijama Center,https://www.facebook.com/235234413327440
24x7 Rudraksha Multispeciality Hospitals,https://www.facebook.com/106369828183860
Dr Sheth's Clinic & Homecare Solutions,https://www.facebook.com/101135552033185
Gill Hospital,https://www.facebook.com/139224589947898
Nalam Medical Centre & Hospital,https://www.facebook.com/411914375868022
Sri Dental Clinic,https://www.facebook.com/105603914314995
Oracare dental and orthodontic clinic,https://www.facebook.com/254134201684797
Kasturi Das Memorial Superspeciality Hospital,https://www.facebook.com/100560356066355
Amit Jaggi Memorial Hospital,https://www.facebook.com/206336482770077
Hakim Abdul Hameed Centenary Hospital,https://www.facebook.com/1916547568433811
Rathna Medical Centre,https://www.facebook.com/110556577352632
Rhythm Medical Centre,https://www.facebook.com/456627801828329
Noble Hospital,https://www.facebook.com/2299112307026049
Patanjali Chikitsalay,https://www.facebook.com/156280851789088
Amma Hospital,https://www.facebook.com/333401093341390
Hcg Bharath Hospital & Institute Of Oncology,https://www.facebook.com/102837007863738
Sidhu Hospital,https://www.facebook.com/751979035191633
Aysha Hospital,https://www.facebook.com/143313459536628
Thanjavur Raja Mirasdar Government Hospital,https://www.facebook.com/177248839626802
Bhimani Dental Care Clinic,https://www.facebook.com/133850676685911
Eloraa Cliniq,https://www.facebook.com/101267008801995
Om Hospital,https://www.facebook.com/140254103344027
Sevakshetra Hospital,https://www.facebook.com/417941678059899
Ved Hospital,https://www.facebook.com/237643646420244
"MGM Eye Institute 5th Mile, Vidhan Sabha Road, Raipur",https://www.facebook.com/477797745894343
Sri Sathya Sai Institute of Higher Medical Sciences,https://www.facebook.com/1586941121358552
Durgapur Sub Divisional Hospital,https://www.facebook.com/2128037103933010
Durgapur Sub Divisional Hospital,https://www.facebook.com/2128037103933010
"Homi Bhabha Cancer Hospital and Research Centre, Sangrur, Punjab",https://www.facebook.com/109079434342407
Shree Hospital,https://www.facebook.com/179043453674060
HCG Multi Specialty Hospital,https://www.facebook.com/1888123388109153
HCG Multi Specialty Hospital,https://www.facebook.com/1888123388109153
Shat Ayu Hospital,https://www.facebook.com/426697574829982
Rele Clinic,https://www.facebook.com/1383493628356583
"Sunrise Diagnostic Center, Pune",https://www.facebook.com/234993096976712
Star Children Hospital (Pediatrician),https://www.facebook.com/218219862366255
Sudarshah Hospital,https://www.facebook.com/416916008514556
Prapti Women's Hospital,https://www.facebook.com/103137271155246
Skm Dental Clinic,https://www.facebook.com/1176957685739146
Vitai Hospital,https://www.facebook.com/149214512691953
Esis Hospital,https://www.facebook.com/200041063352548
"Ropana Fertility & Gynaecology Clinic,Baner",https://www.facebook.com/131440300047408
Panvel Hospital,https://www.facebook.com/1937131713165870
Municipal Hospital,https://www.facebook.com/217133745535507
"Pacific Medical College and Hospital, Girwa",https://www.facebook.com/112223408362424
CHIRAG HOSPITAL,https://www.facebook.com/172743733391091
Holy Heart Hospital,https://www.facebook.com/914357361938960
Indo-US Super Speciality Hospital & Virinchi Hospital,https://www.facebook.com/635249797098525
Apollo Clinic Barrackpore,https://www.facebook.com/211173669276528
"Sterling Ramakrisha Specialty Hospital, Gandhidham",https://www.facebook.com/711975025501185
Kps Hospitals,https://www.facebook.com/436028269826820
Netaji Subhas Chandra Bose Cancer Hospital,https://www.facebook.com/2037531139679502
Asg Eye Hospital,https://www.facebook.com/110008780488867
Arpanclinical Laboratory,https://www.facebook.com/128291580581385
Aggarwal Hospital,https://www.facebook.com/123653894708957
Sarvottam Surgical Hospital,https://www.facebook.com/245946108780104
Tridev Hospital,https://www.facebook.com/358021278187632
Shreeji Pathology Laboratory,https://www.facebook.com/206236023209872
Reynolds Memorial Hospital and Affiliated Clinics,https://www.facebook.com/277471022680500
Gandhi Hospital,https://www.facebook.com/1604695246460753
Sparkle Dental Care,https://www.facebook.com/886859994789546
Sudha Surgical Hospital,https://www.facebook.com/457206157669035
AMC Super Speciality Hospital,https://www.facebook.com/153007671965559
Chandigarh Clinical Laboratories,https://www.facebook.com/169477753585009
Sai Clinic,https://www.facebook.com/647619565440191
Ocean International Dental Hospitals,https://www.facebook.com/106023078961107
Geetha Multi Speciality Hospital,https://www.facebook.com/110528533075971
Sant Kabir Eye Hospital,https://www.facebook.com/102978235694511
Nirog Hospital,https://www.facebook.com/688691541326642
Rose Hearing Aid Centre in Madurai,https://www.facebook.com/113252361561166
Kumar's Oral Dental Care,https://www.facebook.com/348878788317077
Gupta Hospital,https://www.facebook.com/879906505496791
Agarwal Clinic and Nursing Home,https://www.facebook.com/108174437234373
32 Dental Care Center,https://www.facebook.com/822092057970243
Rathi Hospital,https://www.facebook.com/363146704045777
Parijat Hospital,https://www.facebook.com/624503331249087
"Gopi Krishna Hospital, Sadar Bazar",https://www.facebook.com/305227879586408
"Institute Of Human Reproduction , Bharalumukh , Guwahati",https://www.facebook.com/362609344316
RPS Dental Clinic,https://www.facebook.com/101438526085507
Vijaya Super Speciality Hospital,https://www.facebook.com/110207911792672
Sushma Hospital,https://www.facebook.com/299948930563022
Diyos Hospital,https://www.facebook.com/2291949504426523
"Central Hospital, JBP",https://www.facebook.com/1483027601994142
Sharma Hospital,https://www.facebook.com/107512523135171
The Dental Specialists,https://www.facebook.com/thedentalspecialistsindia
"Shafi Ayurveda Nursing Home, Kuttippuram",https://www.facebook.com/291649784208428
Nirmal's Eye Hospital,https://www.facebook.com/279819675446319
Neo Clinic,https://www.facebook.com/1410100299004034
Delhi State Cancer Institutes,https://www.facebook.com/110073729160458
Dr. Nairs Hospital,https://www.facebook.com/620778094606688
Medcis Pathlabs India,https://www.facebook.com/577875315663927
"Government Medical College and Hospital, Purnea",https://www.facebook.com/303535623556684
Genix Laboratory - Best Diagnostic lab near Kolkata | Best X-ray Centre in Kolkata,https://www.facebook.com/974033362779233
Ayushman Hospital,https://www.facebook.com/101254402922527
Dr. Gaekwad's Dental Clinic,https://www.facebook.com/1830702333845194
Surana Hospital And Research Center,https://www.facebook.com/207256119343915
Sri Chandra Sekara Hospital,https://www.facebook.com/1510988495640523
East Delhi Medical Centre,https://www.facebook.com/394050690641270
Dr. Ashish Koura Gomti Thapar Hospital,https://www.facebook.com/446989005492509
ASHU SKIN CARE,https://www.facebook.com/542403002781589
Mallige Hospital,https://www.facebook.com/404774069381481
Tura Christian Hospital,https://www.facebook.com/1863172763900902
Ashirwad Hospital,https://www.facebook.com/136033483231426
"Sri Venkateswara Institute of Medical Sciences, Tirupati",https://www.facebook.com/619029934939475
Bhatti Clinic,https://www.facebook.com/1439864252988928
Nikhil Hospitals,https://www.facebook.com/164074010857632
Aai Hospital,https://www.facebook.com/589733884742616
"Srijan The Fertility Centre and Women Care, Borivali",https://www.facebook.com/1123308157750044
Siri Dental Hospital,https://www.facebook.com/230832023779756
PH Diagnostic Centre,https://www.facebook.com/260985164817172
Sundaram Arulrhaj Hospital,https://www.facebook.com/111013050624180
"Pooja Dental Clinic, Nana Mava, Rajkot",https://www.facebook.com/457753174403615
Nehru Memorial Techno Global Hospital,https://www.facebook.com/1694903267500831
Pannalal Shyamlal Hospital,https://www.facebook.com/478860845475498
Rama Atray Memorial Eye Hospital,https://www.facebook.com/pages/rama%20atri%20eye%20hospital/364653437292866/
Mangala Hospital,https://www.facebook.com/256374311064890
Juneja Hospital,https://www.facebook.com/468471126681324
Sparsh Hospital,https://www.facebook.com/102129032158961
Lakshmi Eye Hospital,https://www.facebook.com/702895519874181
Ramshila Health Care Hospital,https://www.facebook.com/1873462322966816
Haryana Multispeciality Hospital,https://www.facebook.com/866778090173971
A. K. Hospital,https://www.facebook.com/103660148232086
Arogyam Hospital,https://www.facebook.com/112246257216715
J.B. Roy State Ayurvedic Medical College & Hospital,https://www.facebook.com/100894679068061
Seema Institute of Healthcare,https://www.facebook.com/107607383929031
"KIMS Sreechand Hospital, Kannur",https://www.facebook.com/2101292203465422
"Smile Children Clinic, Andheri, Mumbai | Best Children Specialist Doctor | Pediatrician I Vaccination",https://www.facebook.com/286215282307201
Expert Dental Care,https://www.facebook.com/202284913783982
"Sai Hospital, Chembur",https://www.facebook.com/197837274177010
Foram Hospital,https://www.facebook.com/1397046857061946
Comtrust Eye Hospital,https://www.facebook.com/119303329474819
Sankar Kartik Netralaya,https://www.facebook.com/910029885782849
A.K. Diagnostic,https://www.facebook.com/104694548513994
Sidharam Multispeciality Clinic,https://www.facebook.com/457570714732526
Rural Health and Community Health Center Maroli,https://www.facebook.com/106360744882038
Rajdhani Medical Centre,https://www.facebook.com/314539396045799
Amba Health Centre & Hospital,https://www.facebook.com/1383205091741425
True Heal Multispeciality Hospital,https://www.facebook.com/110189091315861
Everyoung Skin Hair and Laser Clinic,https://www.facebook.com/1764224927221614
City Hospital and PolyClinic,https://www.facebook.com/661473253954056
Synergy Institute of Medical Sciences,https://www.facebook.com/878518752194158
Jindal Hospital,https://www.facebook.com/1794080894186662
Surya Multispeciality Hospital,https://www.facebook.com/137558490442550
Sree Netralaya Eye Hospital & Laser Centre,https://www.facebook.com/510516719069391
Sree Sudheendra Medical Mission Hospital,https://www.facebook.com/100164738886731
Kukreja Hospital & Heart Centre,https://www.facebook.com/119594021448685
Jijamata Hospital,https://www.facebook.com/158945131391433
Spark Hospitals,https://www.facebook.com/597964683645220
Pulse Imaging & Diagnostic Centre,https://www.facebook.com/770539263078881
Gupta Piles and Hernia Clinic,https://www.facebook.com/708249316031525
Rotary Eye Institute SMT. Lilavati Ben Mohanlal Shah (Bilimorawala) Eye Hospital Maliba Netra Sankul,https://www.facebook.com/209988195681659
Panchshil Hospital,https://www.facebook.com/336394039771755
Pratham Chest & Allergy Hospital,https://www.facebook.com/118125101324095
Mangalam Hospital,https://www.facebook.com/231440780641291
Namman Hospital,https://www.facebook.com/325861537929599
Dishari Health Pint,https://www.facebook.com/338499416244680
"Shri Tirupati Hospital, Kavi Nagar",https://www.facebook.com/453809678012359
Jagruti Multispeciality Hospital,https://www.facebook.com/1309019709136163
CHL Hospital,https://www.facebook.com/404403149586096
Medanta,https://www.facebook.com/203679022987968
Param Children Hospital,https://www.facebook.com/100844292863899
Sports Orthopedics Institute,https://www.facebook.com/239937259915947
Malik Hospital,https://www.facebook.com/111835561865121
Sai Ortho Care,https://www.facebook.com/425972767770130
Life Line Hospital & Research Center,https://www.facebook.com/1575438355855678
Dr. Rajesh Clinic and Children's Hospital,https://www.facebook.com/792344404202395
Kansal Dental Clinic and Orthodontic Centre,https://www.facebook.com/455633837873381
Biala Orthopaedic & Multispeciality Hospital,https://www.facebook.com/119324295553215
Jupiter Hospital,https://www.facebook.com/112345488273390
Priti Nursing & Maternity Home,https://www.facebook.com/1303858496294501
Amar Leela Hospital,https://www.facebook.com/200321866689249
Pulse Emergency Hospital,https://www.facebook.com/102645088943861
PPK Hospital,https://www.facebook.com/191940224717665
PPK Hospital,https://www.facebook.com/191940224717665
Gold Rush Hospital,https://www.facebook.com/364397907414135
De Dental Square,https://www.facebook.com/153372894516224
Sri Raghavendra Hospital,https://www.facebook.com/162589667914131
Sravani Hospital,https://www.facebook.com/358720217985235
"Spine Care Clinic, Hadapsar",https://www.facebook.com/1810862535830524
Wavikar Eye Institute,https://www.facebook.com/750883128281057
Joag Eye Hospital,https://www.facebook.com/1668891143387794
"Gabani Kidney Hospital - Dhan-Laxmi Complex, Nr. Ayurved College, Station-Lal Darwaja Road, Surat-395 003, Gujarat, India",https://www.facebook.com/171616359711170
Samved Orthopaedic Hospital,https://www.facebook.com/2051186394954566
Indira Dental Clinic,https://www.facebook.com/756515644367377
The Dental Hub,https://www.facebook.com/926556474104269
Sheela Hospital & Trauma Centre,https://www.facebook.com/305366876548289
Dr Khunger Eye Care and Research Centre,https://www.facebook.com/167552396450360
Prakash Dental Clinic,https://www.facebook.com/108360188384463
Niraamay Super Specialty Hospital Liver Gastro Hospital And Endoscopy Center,https://www.facebook.com/112699983463516
Srijan Hospital,https://www.facebook.com/1072837129435093
V Dental Care,https://www.facebook.com/100252598772115
Vatsalya Mother & Child Care Hospital,https://www.facebook.com/1628912454044226
Shri Dr Teckchandani's Dental Clinic,https://www.facebook.com/280068859099235
Taluka Government Hospital,https://www.facebook.com/179384805968906
Health First Diagnostic Centre,https://www.facebook.com/101504621537325
